title,release_year,language,overview,vote_average,vote_count,popularity
Love According to Dalva,2023.0,Französisch,"One evening, Dalva is suddenly taken away from her father’s house. Dumbfounded and outraged at first, she later meets Jayden, a social worker, and Samia, a teen with a temper. A new life seems to start for Dalva, that of a girl her age.",7.1,67.0,5.432
"Charlie Chaplin, The Genius of Liberty",2020.0,Französisch,"The whole world knows him. Burlesque comedy genius, popular actor, author, director, producer, composer, choreographer, Charlie Chaplin (1899-1977) used his talent to serve an ideal of justice and freedom. But his best scenario was his own destiny, a story written into the political and artistic history of the 20th century.",7.9,8.0,2.549
Roxane,2019.0,Französisch,"What does Cyrano de Bergerac do at a chicken farmer? This is the problem of Raymond, who has always kept his passion for the theater hidden. But when he is threatened with bankruptcy, he decides to try everything for the whole.",5.926,68.0,3.436
Adieu Paris,2022.0,Französisch,"An old Parisian bistro with eternal charm. Eight gentlemen at the table, eight great figures. They were the “kings of Paris”… National treasures, masterpieces in peril. A well-honed ritual ... A sense of humor and self-deprecation intact. Tenderness and cruelty. Eight old friends who hate and love each other. And suddenly an intruder ...",4.634,56.0,4.085
Farewell to the Night,2019.0,Französisch,"Muriel is overjoyed, as her beloved grandson Alex is staying at her place for a few days before moving to Canada to work. But when the changes in his behavior arouse her curiosity, she is led to the discovery of a dark secret.",6.1,64.0,3.065
La Fille d'Albino Rodrigue,2023.0,Französisch,"Rosemay, 16, lives in a foster home and only joins her biological family for the vacations. One day, her father is not there to welcome her as planned. Moreover, he does not reappear and seems to have evaporated. Her questions are met with lies, and Rosemay can only rely on her intuition.",6.3,10.0,4.223
My Best Part,2020.0,Französisch,"Jérémie, a young man reaching a breaking point on all fronts, decides to leave behind Paris and return to Limosin, to the home of his intrusive mother.",5.283,69.0,3.467
My Family and the Wolf,2019.0,Französisch,"When Hugo, a boy who spends his summer vacation with his cousins, discovers that the wolf Rong intends to take his grandmother Sara, he devises a plan to save her.",5.4,13.0,2.539
Asteria,2017.0,Französisch,"Two astronauts attempt to plant their flag on a newly discovered planet. But first, they need to get rid of some pesky aliens whose business there is unknown.",6.5,20.0,2.74
Sparring,2017.0,Französisch,"Steve Landry, an aging boxer with more losses than wins, accepts to become a sparring partner for an emerging champion in a last-ditch attempt to stay relevant.",5.9,66.0,3.119
Savages: The Story of Human Zoos,2018.0,Französisch,"For more than a century the great colonial powers put human beings, taken by force from their native lands, on show as entertainment, just like animals in zoos; a shameful, outrageous and savage treatment of people who were considered subhuman.",7.8,4.0,2.532
A fleur de peau,2023.0,Französisch,"In the middle of the scrubland, in the middle of nowhere, Emy, a young cop, wakes up in a state of amazement in the trunk of her car... Why is she lying to her colleagues? The day before her wedding to Alice, who works at the At renowned family wine estate, Emy flees...Is she the person she claims to be? Matisse, her cop partner and future brother-in-law, covers up her disappearance while confusion and misunderstanding take hold of the established family than cops… Who is Emy? What are her demons? How far will she go?",5.6,8.0,3.675
Colette,2020.0,Französisch,"World War II. Not all warriors wore uniforms. Not all warriors were men. Meet ninety-year-old Colette Catherine who, as a young girl, fought the Nazis as a member of the French Resistance. Now she’s about to re-open old wounds, re-visting the terrors of that time. Some nightmares are too terrible to remember. But also, too dangerous to forget.",7.289,38.0,3.032
Adventures in the Land of Asha,2023.0,Französisch,"On a cold winter's day in 1940, Jules and his family move to live with his uncle, mayor of a settler's village in northern Quebec. He is banned from school because of his rare skin disease. From that moment on, his greatest wish is to be cured. When his dog Spark runs away into the wild forest, Jules has no choice but to look for him. On his way, he meets Asha, a mysterious young indigenous girl. Together, they venture to the other side of the forest, where nature reveals itself full of life and secrets.",6.8,6.0,3.855
L'émission a déjà commencé,2023.0,Französisch,"Histoires courtes, the France 2 program, gives carte blanche to Bertrand Mandico who brings together three of his short films here: Rainer, A Vicious Dog in Skull Valley, Nous les barbares and The Last Cartoon.",0.0,0.0,2.949
Carnivores,2018.0,Französisch,"At the dawn of her thirties, Mona tries relentlessly to take off as an actress. Time passes and proposals do not arrive. Short of resources, she is forced to move to Sam, her younger sister.",5.6,81.0,5.886
The Switch,2022.0,Französisch,A sniper returns home from Afghanistan to his small Northern Ontario town. Confronted with the mundane reality of everyday life he longs for the release provided by shooting. Slowly his need for regimented military discipline takes over leading to violent confrontation.,4.0,2.0,2.52
Zaï Zaï Zaï Zaï,2022.0,Französisch,"Imagine a world where the worst behaviour you could ever have is to forget your store's loyalty card in your other trousers...that's what happens to Adrien. This serious misconduct forces him to go into hiding, as both police and media hunt him down.",5.672,118.0,5.65
The Mirage,2015.0,Französisch,"Le Mirage is the perspective of a man in his thirties asking himself ""what am I chasing?"" Our society has become all about consumerism, if not excess. Success is determined by what and how much we have and ""stuff"" becomes the band-aid to a meaningless existence. Stuff fills the void of the existence we weren't meant to lead.",5.2,24.0,2.517
Amnesia,2015.0,Französisch,"A young composer moves from Berlin to the island of Ibiza and begins a friendship with an elderly woman whose painful past has caused her to reject everything to do with Germany, including her native language.",5.5,44.0,4.204
The Night Watchmen,2015.0,Französisch,Times have changed a lot for Franck who is a night watchman. About a decade ago he was a specialized worker. Today he feels bored but would jump at any chance to prove his bravery and courage.,6.148,27.0,2.509
Souvenir,2016.0,Französisch,"A former European song contest singer, fading away in a pâté factory, falls in love with a young, aspiring boxer. Together, they decide she should attempt a comeback.",5.8,26.0,2.509
Razzia,2017.0,Französisch,"Morocco, from the past to the present. Five people who are connected to each other – Abdallah, Salima, Joe, Hakim, and Inès – without realizing it. Different faces, different struggles, but one same breath. One city, Casablanca as a fragment of reality, as the myth of a film entirely shot in Hollywood studios, which reality has come back to claim.",6.8,36.0,5.852
