title,release_year,language,overview,vote_average,vote_count,popularity
A Night of Knowing Nothing,2022.0,Indisch,"L, a student in India witness to the government's violent response to university protests, writes letters to her estranged lover while he is away.",6.938,16.0,1.768
Nirdosh,2018.0,Indisch,"After a murder is committed, Shinaya Grover (Manjari Fadnis) gets arrested by the police on the basis of being the primary suspect, but as Inspector Lokhande (Arbaaz khan) carries forward the investigation of the case multiple suspects and possibilities emerge.",5.5,2.0,1.12
Rubaru Roshni,2019.0,Indisch,"The movie traces three real-life incidents that took place in '80s, 90s and 2000s respectively through the stories titled 'Orphan and the Convict', 'The Farmer and the Nun' and 'The Terror and the Mom'.",7.7,7.0,0.892
Jungle Cry,2022.0,Indisch,"12 boys from Kalinga Institute with no clue about rugby, trained hard to master this beautiful sport. Not only that, within just 4 months, they became the roaring The Jungle Cats of India and went on to win the 2007 Under-14 Rugby World Cup.",8.3,3.0,1.48
Taish,2020.0,Indisch,"A revenge drama, which revolves around two families based out of London. One family which plans an elaborate countryside wedding and the other is a violent criminal family of moneylenders. Amidst a week-long function, both these worlds collide. A past secret sparks an incident of violence - in turn changing all their lives drastically.",6.6,7.0,0.944
Mister Mummy,2022.0,Indisch,"Amol, a cranky PT teacher and his wife Gugloo have opposing choices when it comes to children but destiny has something else planned for the childhood sweethearts.",5.2,9.0,1.863
5 Weddings,2018.0,Indisch,"An American journalist travels to India to cover Bollywood weddings, only to uncover a mosaic of cultural clashes, transgender tangles and lost loves with her travels culminating at a destination where the only journey is the one within.",5.1,6.0,1.065
Bollywood Diaries,2016.0,Indisch,The passionate journey of three Bollywood fanatics who wish to make it big in the industry.,6.0,1.0,1.235
Moods of Crime,2016.0,Indisch,Two students in an MA Psychology program conduct experiments in criminal psychology that involve actually committing the crimes.,6.0,1.0,0.301
The Fallen are Connected,2022.0,Indisch,"The Fallen is set in a period, years from now, where the human race is stripped away from modern evolution and is dragged back to the era of survival. Ekva, one of the last few left on the planet is survived with his daughter,",0.0,0.0,0.164
Thoda Lutf Thoda Ishq,2015.0,Indisch,"Two good for nothing boys Jhumroo and Ghungroo are best examples of fools who keep roaming around the whole day. Their sole motive in life is to have fun, befriend girls, go to parties, get drunk and chill. They find impish ways to get in touch with girls. They are also desperate to get a job, but in their comical attempt they receive yet more embarrassment. After couple of disasters they get a job at a newly opened beauty parlor run by two smart girls. Their dream has come true. They are around girls all the time. But this is just the beginning of their hilarious trauma and a journey full of unexpected twists…. A roller-coaster ride for them and guffaws for viewers.",5.0,2.0,1.256
Ladakh Chale Rickshawala,2019.0,Indisch,"Ladakh Chale Rickshawala is a 64-minute Indian film helmed by Indrani Chakraborty about Satyen Das' exploration of Ladakh from Kolkata on his rickshaw, a three-wheeled passenger cart.[",0.0,0.0,0.257
Aakash Gupta: Angry Young Man,2023.0,Indisch,"“Angry Young Man” is Aakash Gupta’s first hour-long standup DIGITAL comedy special. Frustrated and grumpy about things he sees and feels, the comedian who is always asked, “Tu hasta kyu nahi?” expresses his annoyance through humorous stories about life, from school days, to his recent trip to Europe.",0.0,0.0,0.524
Amaris,2022.0,Indisch,Amaris revolves around Vikram's fixation on his girlfriend's loyalty which blurs the line of sanity. What will he do next?,10.0,1.0,1.187
End Counter,2019.0,Indisch,"A crooked cop Sameer with a good heart is neck deep into illegal encounters in cahoots with his childhood friend Jagga. When his live-in partner Renu discovers this, she tries to change him. Will Sameer be able to make the switch from bad to good?",0.0,0.0,0.184
Tamasha,2015.0,Indisch,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.",6.72,141.0,9.583
Aisa Yeh Jahaan,2015.0,Indisch,"During a vacation, a young city girl learns to appreciate connecting with nature. Away from her concrete urban existence, her parents help her learn about her roots.",7.0,1.0,0.378
Gold,2018.0,Indisch,"Set in 1948, the historic story of India's first Olympic medal post their independence.",7.1,65.0,3.648
Nirahua Hindustani 3,2018.0,Indisch,"Bhojpuri language film.  Nirahua, a young man, escapes to Mumbai to find a perfect bride for him. However, things take a turn when he falls for a struggling actress, Sona, but is forced to marry another woman, Champa.",0.0,0.0,0.377
Roohi,2021.0,Indisch,Roohi is set in a fictional town of North India. The film revolves around two small-town boys Bhaura and Kattanni who are stuck in a forest with Roohi. But there’s an insidious spirit following them with feet turned backwards.,4.4,27.0,10.514
Invisible Anguish,2017.0,Indisch,"A lonely mature man lives alone while his son is working in another city. That mature man meets a young handsome boy. He gets the boy to stay with hi, but when his son suddenly comes home he is worried  that his father is a gay.",6.0,1.0,0.329
Tallukh,2020.0,Indisch,"An Inspector tries to figure out a case of serial kidnapping in neighborhood simultaneously a couple live their happy life, soon to realize everything is connected.",7.5,2.0,1.043
Daawat-e-Biryani,2019.0,Indisch,"Panchali travels from Kolkata to Lucknow and discovers her grandmother's secret biryani recipe. During this journey, she also discovers interesting aspects of her grandmother's life.",10.0,1.0,1.042
Ardh,2022.0,Indisch,"Shiva struggles to become a mainstream actor in Mumbai despite being a theatre actor. With the help of his wife Madhu, he disguises himself as a transgender and begs for money to survive.",4.5,2.0,1.34
Toofaan,2021.0,Indisch,"An inspiring story about an orphan boy from the streets of Dongri, who grows up to become a local goon of his area and how his life changes after he meets the young and compassionate Ananya, who guides him towards the right path and makes him realize his true calling i.e boxing.",4.825,20.0,2.909
My Dear Prime Minister,2019.0,Indisch,A story about four children living in a Mumbai slum in India. An eight-year old Kanhu writes a letter to the Prime Minister after a dramatic incident with his mother.,6.4,8.0,1.693
Newton,2017.0,Indisch,A government clerk on election duty in a conflict-ridden jungle of Central India tries his best to conduct free and fair voting despite the apathy of security forces and the looming fear of guerrilla attacks by communist rebels.,7.125,132.0,6.136
Cuttputlli,2022.0,Indisch,"When a small town gets plunged into the nightmare of serial killings, rookie cop Arjan embarks on a chase for the truth and unravels a gruesome conspiracy.",5.667,17.0,5.149
Tashi,2018.0,Indisch,"Tashi explores various facets of life, with a focus on the simple story telling about the delicate relationships between parents and their children, between siblings, between spouses as well as between strangers. The name of the film, Tashi, is inspired by the Tibetan word, meaning 'auspiciousness'.",0.0,0.0,0.076
Time to Dance,2021.0,Indisch,"When a ballroom dancer’s shot at a crucial tournament is jeopardized, a street dancer must face his own painful past and step up as her new partner.",4.0,1.0,1.175
Mili,2022.0,Indisch,"Mili Naudiyal, a nursing graduate is planning to move to Canada. She takes up a job at a food outlet for the time being but her sudden disappearance without a clue leaves her loved ones in a desperate search for her in this survival drama.",6.3,14.0,4.08
Dubai Return,2016.0,Indisch,"A greedy mom selects an rich NRI from Dubai, Aslam khan as a groom for her daughter, Alia. However Alia doesnt seem interested in marrying a man whos very much older to her. Things turn hilarious when Aslams bag is exchanged with a bag of gold biscuits while coming from the airport, belonging to a Don named Feroz. Aslams actual character is revealed when Shahrukh (Alias love interest) and his local hooligan friend Abbu Palaan spy on Aslam and come out with his real identity. Dubai Return is a fun filled hilarious entertainer with a strong and a substantial message.",6.6,4.0,0.989
Rakshak - India's Braves,2023.0,Indisch,"The bravery of Lieutenant Triveni Singh, a young soldier who gave his own life to protect over 300 people who were caught in the cross firing at the Jammu railway station in a terrorist attack in 2004.",6.0,2.0,3.096
5 Weddings,2018.0,Indisch,"An American journalist travels to India to cover Bollywood weddings, only to uncover a mosaic of cultural clashes, transgender tangles and lost loves with her travels culminating at a destination where the only journey is the one within.",5.1,6.0,1.065
Awakenings,2015.0,Indisch,"Chased by a malevolent entity, a babysitter's child care session turns into a nightmare as reality becomes more and more twisted.",7.0,4.0,0.741
